threadpool_size,block_size,batch_completion_time
8,140,0.8044801535813705
2,260,0.766877740189649
4,220,0.7997698835704637
8,20,0.8532065907014688
2,240,0.8515174095181451
1,240,0.8340866570416174
8,120,0.8160728677930569
2,300,0.8114267574704211
4,20,0.8700827496796257
4,40,0.8342088705937382
