iomode,bandwidth,total_size,block_size,latency
1,9000,2147483648,131072,14.06339955329895
1,9000,2147483648,262144,10.172067165374756
1,9000,2147483648,524288,6.143052101135254
1,9000,2147483648,1048576,4.749483346939087
1,9000,2147483648,2097152,4.3214592933654785
1,9000,2147483648,4194304,3.5455241203308105
1,9000,2147483648,8388608,3.17171573638916
1,9000,2147483648,16777216,2.8367419242858887
1,9000,2147483648,33554432,2.7783432006835938
1,9000,2147483648,67108864,2.714355707168579
1,9000,2147483648,134217728,2.5866167545318604
1,9000,2147483648,268435456,3.174344778060913
1,9000,2147483648,536870912,2.5505242347717285
1,9000,2147483648,1073741824,2.8704848289489746
