iomode,bandwidth,total_size,block_size,latency
1,10000,2147483648,131072,19.867247819900513
1,10000,2147483648,262144,9.536399364471436
1,10000,2147483648,524288,6.816846609115601
1,10000,2147483648,1048576,10.11447811126709
1,10000,2147483648,2097152,4.964969635009766
1,10000,2147483648,4194304,3.5193374156951904
1,10000,2147483648,8388608,2.756866216659546
1,10000,2147483648,16777216,2.42944073677063
1,10000,2147483648,33554432,2.7925865650177
1,10000,2147483648,67108864,3.1512510776519775
1,10000,2147483648,134217728,3.8452351093292236
1,10000,2147483648,268435456,2.693542718887329
1,10000,2147483648,536870912,3.229217767715454
1,10000,2147483648,1073741824,3.482393264770508
