iomode,bandwidth,total_size,block_size,latency
1,7000,4294967296,131072,38.07254886627197
1,7000,4294967296,262144,18.839277029037476
1,7000,4294967296,524288,15.989475727081299
1,7000,4294967296,1048576,11.672455787658691
1,7000,4294967296,2097152,11.526313543319702
1,7000,4294967296,4194304,10.64566421508789
1,7000,4294967296,8388608,7.869022369384766
1,7000,4294967296,16777216,6.561737060546875
1,7000,4294967296,33554432,6.965128183364868
1,7000,4294967296,67108864,6.989933490753174
1,7000,4294967296,134217728,6.9760353565216064
1,7000,4294967296,268435456,6.409162998199463
1,7000,4294967296,536870912,7.030612230300903
1,7000,4294967296,1073741824,7.202181577682495
