iomode,bandwidth,total_size,block_size,latency
0,10000,2147483648,131072,0.6507155895233154
0,10000,2147483648,262144,0.5485076904296875
0,10000,2147483648,524288,0.4528312683105469
0,10000,2147483648,1048576,0.43673110008239746
0,10000,2147483648,2097152,0.5900957584381104
0,10000,2147483648,4194304,1.7994749546051025
0,10000,2147483648,8388608,3.742699146270752
0,10000,2147483648,16777216,5.770292520523071
0,10000,2147483648,33554432,5.823713064193726
0,10000,2147483648,67108864,5.876512050628662
0,10000,2147483648,134217728,5.812425851821899
0,10000,2147483648,268435456,5.901355028152466
0,10000,2147483648,536870912,5.646960020065308
0,10000,2147483648,1073741824,5.771853446960449
