iomode,bandwidth,total_size,block_size,latency
1,8000,1073741824,131072,8.9927237033844
1,8000,1073741824,262144,3.7479360103607178
1,8000,1073741824,524288,2.8538174629211426
1,8000,1073741824,1048576,2.4964447021484375
1,8000,1073741824,2097152,2.6065709590911865
1,8000,1073741824,4194304,1.7361211776733398
1,8000,1073741824,8388608,1.5192086696624756
1,8000,1073741824,16777216,1.549330234527588
1,8000,1073741824,33554432,1.7065956592559814
1,8000,1073741824,67108864,1.661128044128418
1,8000,1073741824,134217728,1.3678345680236816
1,8000,1073741824,268435456,1.3229343891143799
1,8000,1073741824,536870912,1.3005266189575195
1,8000,1073741824,1073741824,1.40802001953125
