iomode,bandwidth,total_size,block_size,latency
1,8000,4294967296,131072,32.874452114105225
1,8000,4294967296,262144,17.875213146209717
1,8000,4294967296,524288,12.957088232040405
1,8000,4294967296,1048576,11.560126781463623
1,8000,4294967296,2097152,10.403149127960205
1,8000,4294967296,4194304,8.282992124557495
1,8000,4294967296,8388608,6.417301893234253
1,8000,4294967296,16777216,5.307414770126343
1,8000,4294967296,33554432,7.188265562057495
1,8000,4294967296,67108864,6.066962003707886
1,8000,4294967296,134217728,5.468847036361694
1,8000,4294967296,268435456,5.887835741043091
1,8000,4294967296,536870912,5.886219263076782
1,8000,4294967296,1073741824,5.473785877227783
