iomode,bandwidth,total_size,block_size,latency
1,4000,8589934592,131072,92.09857368469238
1,4000,8589934592,262144,58.012187004089355
1,4000,8589934592,524288,39.87778425216675
1,4000,8589934592,1048576,35.78978252410889
1,4000,8589934592,2097152,37.5234649181366
1,4000,8589934592,4194304,27.41502094268799
1,4000,8589934592,8388608,21.549596309661865
1,4000,8589934592,16777216,21.6026132106781
1,4000,8589934592,33554432,20.91188073158264
1,4000,8589934592,67108864,18.9988431930542
1,4000,8589934592,134217728,18.70952081680298
1,4000,8589934592,268435456,18.614025115966797
1,4000,8589934592,536870912,18.53655505180359
1,4000,8589934592,1073741824,18.436849117279053
