threadpool_size,block_size,batch_completion_time
1,1,1.1361163484858956
8,200,0.7266822454308262
2,200,0.7331275597339918
2,40,0.7605882604704396
8,280,0.7530686837284505
1,280,0.7703134450591913
2,40,0.7625359855658655
2,140,0.7260978448290785
4,240,0.7397611724228419
2,20,0.8008144760301832
2,80,0.7464990849588432
