threadpool_size,block_size,batch_completion_time
1,1,1.2120315911723119
1,120,0.7749487173657457
8,260,0.7739616376011311
4,100,0.7985113710430642
2,200,0.7847802420624164
8,260,0.7839147427502801
2,20,0.8676451646495418
8,160,0.7937879758722641
2,240,0.8048545460741059
4,260,0.7647608708934623
2,280,0.8028964824035387
