threadpool_size,block_size,batch_completion_time
2,180,0.7771896166292576
4,20,0.8156306102812997
2,100,0.7604573088672322
8,300,0.7605523791002191
8,260,0.7418623484563136
8,80,0.7493488124236759
4,160,0.7640763186654556
2,100,0.7617514326638384
2,100,0.7415993307890157
2,120,0.76580023294381
