threadpool_size,block_size,batch_completion_time
1,1,1.2613277796543005
8,280,0.9167571670868817
8,300,0.8977946225334617
1,200,0.9174354278255061
8,20,0.8893667848352442
4,300,0.9441079368110464
1,280,0.9087057821253404
4,20,0.8921835919752478
1,40,0.8627973633441482
2,120,0.8636704999859594
