threadpool_size,block_size,batch_completion_time
1,1,1.1633824728389475
4,120,0.7790388373767628
4,80,0.7629072670175248
1,40,0.7774643154280283
8,80,0.7645391638053718
1,220,0.8213521628881308
2,160,0.7712972861378133
4,260,0.7806898445642295
8,220,0.8236683086490462
2,280,0.8143023460731574
4,240,0.7731719608066463
