iomode,bandwidth,total_size,block_size,latency
0,17000,8589934592,131072,1.9981610774993896
0,17000,8589934592,262144,1.5592467784881592
0,17000,8589934592,524288,1.313575267791748
0,17000,8589934592,1048576,1.1568994522094727
0,17000,8589934592,2097152,1.1223814487457275
0,17000,8589934592,4194304,1.1121251583099365
0,17000,8589934592,8388608,1.2966666221618652
0,17000,8589934592,16777216,1.4605395793914795
0,17000,8589934592,33554432,3.298551321029663
0,17000,8589934592,67108864,3.4998042583465576
0,17000,8589934592,134217728,3.5986082553863525
0,17000,8589934592,268435456,3.762411117553711
0,17000,8589934592,536870912,3.922715663909912
0,17000,8589934592,1073741824,4.265351057052612
