iomode,bandwidth,total_size,block_size,latency
1,9000,1073741824,131072,3.46724009513855
1,9000,1073741824,262144,5.358193635940552
1,9000,1073741824,524288,2.5210933685302734
1,9000,1073741824,1048576,1.6041805744171143
1,9000,1073741824,2097152,1.5937514305114746
1,9000,1073741824,4194304,1.3316335678100586
1,9000,1073741824,8388608,2.28963041305542
1,9000,1073741824,16777216,2.4952147006988525
1,9000,1073741824,33554432,1.1256916522979736
1,9000,1073741824,67108864,1.11503267288208
1,9000,1073741824,134217728,1.0606770515441895
1,9000,1073741824,268435456,2.3945960998535156
1,9000,1073741824,536870912,1.0631730556488037
1,9000,1073741824,1073741824,1.0445024967193604
