iomode,bandwidth,total_size,block_size,latency
1,1000,8589934592,131072,92.52741622924805
1,1000,8589934592,262144,82.95303511619568
1,1000,8589934592,524288,78.28697633743286
1,1000,8589934592,1048576,76.49941658973694
1,1000,8589934592,2097152,76.0846631526947
1,1000,8589934592,4194304,73.56907081604004
1,1000,8589934592,8388608,72.65153765678406
1,1000,8589934592,16777216,72.27285289764404
1,1000,8589934592,33554432,72.39255046844482
1,1000,8589934592,67108864,72.27972722053528
1,1000,8589934592,134217728,72.17802429199219
1,1000,8589934592,268435456,72.12092018127441
1,1000,8589934592,536870912,72.09660291671753
1,1000,8589934592,1073741824,72.07112121582031
