iomode,bandwidth,total_size,block_size,latency
1,13000,8589934592,131072,31.620145797729492
1,13000,8589934592,262144,25.20283341407776
1,13000,8589934592,524288,13.21549677848816
1,13000,8589934592,1048576,11.002997636795044
1,13000,8589934592,2097152,17.37711215019226
1,13000,8589934592,4194304,9.397172451019287
1,13000,8589934592,8388608,15.197206258773804
1,13000,8589934592,16777216,6.839179277420044
1,13000,8589934592,33554432,8.827560663223267
1,13000,8589934592,67108864,14.385920763015747
1,13000,8589934592,134217728,7.368032455444336
1,13000,8589934592,268435456,6.910853862762451
1,13000,8589934592,536870912,8.52121639251709
1,13000,8589934592,1073741824,7.3440101146698
