iomode,bandwidth,total_size,block_size,latency
1,17000,4294967296,131072,15.809304475784302
1,17000,4294967296,262144,9.364116430282593
1,17000,4294967296,524288,6.3815858364105225
1,17000,4294967296,1048576,6.157268762588501
1,17000,4294967296,2097152,4.987114429473877
1,17000,4294967296,4194304,3.9848153591156006
1,17000,4294967296,8388608,3.7756118774414062
1,17000,4294967296,16777216,3.859738349914551
1,17000,4294967296,33554432,3.616943597793579
1,17000,4294967296,67108864,3.8300633430480957
1,17000,4294967296,134217728,3.3729023933410645
1,17000,4294967296,268435456,3.6095616817474365
1,17000,4294967296,536870912,3.901466131210327
1,17000,4294967296,1073741824,3.903648614883423
