iomode,bandwidth,total_size,block_size,latency
1,11000,4294967296,131072,15.384074449539185
1,11000,4294967296,262144,11.264160871505737
1,11000,4294967296,524288,7.8262410163879395
1,11000,4294967296,1048576,6.486650228500366
1,11000,4294967296,2097152,5.921514511108398
1,11000,4294967296,4194304,5.326474905014038
1,11000,4294967296,8388608,4.561292886734009
1,11000,4294967296,16777216,4.311859369277954
1,11000,4294967296,33554432,6.826878309249878
1,11000,4294967296,67108864,5.4003212451934814
1,11000,4294967296,134217728,14.109083652496338
1,11000,4294967296,268435456,11.59468936920166
1,11000,4294967296,536870912,3.624143123626709
1,11000,4294967296,1073741824,14.433750629425049
