iomode,bandwidth,total_size,block_size,latency
1,1000,4294967296,131072,67.8361828327179
1,1000,4294967296,262144,41.95983290672302
1,1000,4294967296,524288,40.16032910346985
1,1000,4294967296,1048576,38.66084265708923
1,1000,4294967296,2097152,56.520857095718384
1,1000,4294967296,4194304,52.821709394454956
1,1000,4294967296,8388608,36.604748249053955
1,1000,4294967296,16777216,36.221441984176636
1,1000,4294967296,33554432,36.241801261901855
1,1000,4294967296,67108864,48.1613085269928
1,1000,4294967296,134217728,57.14070272445679
1,1000,4294967296,268435456,55.60899543762207
1,1000,4294967296,536870912,58.3166401386261
1,1000,4294967296,1073741824,71.87422132492065
