iomode,bandwidth,total_size,block_size,latency
1,15000,2147483648,131072,6.531972408294678
1,15000,2147483648,262144,4.6493048667907715
1,15000,2147483648,524288,3.519804000854492
1,15000,2147483648,1048576,2.8409290313720703
1,15000,2147483648,2097152,2.59934663772583
1,15000,2147483648,4194304,2.1197710037231445
1,15000,2147483648,8388608,1.8125042915344238
1,15000,2147483648,16777216,1.7462878227233887
1,15000,2147483648,33554432,1.790806531906128
1,15000,2147483648,67108864,1.7677996158599854
1,15000,2147483648,134217728,1.7376313209533691
1,15000,2147483648,268435456,1.7410356998443604
1,15000,2147483648,536870912,1.7811315059661865
1,15000,2147483648,1073741824,1.6753835678100586
