iomode,bandwidth,total_size,block_size,latency
1,1000,2147483648,131072,94.10436797142029
1,1000,2147483648,262144,80.19837737083435
1,1000,2147483648,524288,43.50748896598816
1,1000,2147483648,1048576,24.637469053268433
1,1000,2147483648,2097152,39.54651212692261
1,1000,2147483648,4194304,27.302696704864502
1,1000,2147483648,8388608,33.811307430267334
1,1000,2147483648,16777216,35.979835510253906
1,1000,2147483648,33554432,24.60251522064209
1,1000,2147483648,67108864,18.06847333908081
1,1000,2147483648,134217728,18.047953367233276
1,1000,2147483648,268435456,18.032005071640015
1,1000,2147483648,536870912,18.015989542007446
1,1000,2147483648,1073741824,17.99825096130371
