iomode,bandwidth,total_size,block_size,latency
1,17000,8589934592,131072,31.728933572769165
1,17000,8589934592,262144,19.023247241973877
1,17000,8589934592,524288,14.467384338378906
1,17000,8589934592,1048576,11.767601490020752
1,17000,8589934592,2097152,10.70658540725708
1,17000,8589934592,4194304,8.20101284980774
1,17000,8589934592,8388608,7.540094375610352
1,17000,8589934592,16777216,7.083287239074707
1,17000,8589934592,33554432,7.475639820098877
1,17000,8589934592,67108864,7.277207374572754
1,17000,8589934592,134217728,6.279729843139648
1,17000,8589934592,268435456,7.290410757064819
1,17000,8589934592,536870912,7.206130743026733
1,17000,8589934592,1073741824,6.797130346298218
