iomode,bandwidth,total_size,block_size,latency
1,15000,8589934592,131072,29.04378604888916
1,15000,8589934592,262144,18.857313632965088
1,15000,8589934592,524288,14.317489385604858
1,15000,8589934592,1048576,11.74763560295105
1,15000,8589934592,2097152,10.398674726486206
1,15000,8589934592,4194304,9.75479531288147
1,15000,8589934592,8388608,8.08597707748413
1,15000,8589934592,16777216,6.937575101852417
1,15000,8589934592,33554432,7.385481834411621
1,15000,8589934592,67108864,7.43573522567749
1,15000,8589934592,134217728,6.437466621398926
1,15000,8589934592,268435456,6.510702133178711
1,15000,8589934592,536870912,6.860421657562256
1,15000,8589934592,1073741824,6.526209831237793
