iomode,bandwidth,total_size,block_size,latency
1,7000,2147483648,131072,6.535171747207642
1,7000,2147483648,262144,4.942560434341431
1,7000,2147483648,524288,4.2587034702301025
1,7000,2147483648,1048576,3.8972556591033936
1,7000,2147483648,2097152,5.735621929168701
1,7000,2147483648,4194304,3.1609091758728027
1,7000,2147483648,8388608,2.8783440589904785
1,7000,2147483648,16777216,2.7511069774627686
1,7000,2147483648,33554432,2.7565088272094727
1,7000,2147483648,67108864,2.727065086364746
1,7000,2147483648,134217728,3.7884042263031006
1,7000,2147483648,268435456,2.6668975353240967
1,7000,2147483648,536870912,2.644338369369507
1,7000,2147483648,1073741824,2.628936290740967
