iomode,bandwidth,total_size,block_size,latency
1,17000,2147483648,131072,6.304140329360962
1,17000,2147483648,262144,4.660851240158081
1,17000,2147483648,524288,3.4242422580718994
1,17000,2147483648,1048576,2.7624568939208984
1,17000,2147483648,2097152,4.826574325561523
1,17000,2147483648,4194304,2.0428731441497803
1,17000,2147483648,8388608,1.6787800788879395
1,17000,2147483648,16777216,1.5494821071624756
1,17000,2147483648,33554432,1.747422456741333
1,17000,2147483648,67108864,1.6130330562591553
1,17000,2147483648,134217728,2.8401196002960205
1,17000,2147483648,268435456,1.702584981918335
1,17000,2147483648,536870912,1.6963391304016113
1,17000,2147483648,1073741824,1.665320873260498
