iomode,bandwidth,total_size,block_size,latency
1,3000,2147483648,131072,10.755876541137695
1,3000,2147483648,262144,8.345762014389038
1,3000,2147483648,524288,7.455063104629517
1,3000,2147483648,1048576,7.009813070297241
1,3000,2147483648,2097152,6.987643480300903
1,3000,2147483648,4194304,6.483502388000488
1,3000,2147483648,8388608,6.247532606124878
1,3000,2147483648,16777216,6.125032424926758
1,3000,2147483648,33554432,6.159317970275879
1,3000,2147483648,67108864,6.1049394607543945
1,3000,2147483648,134217728,6.072718620300293
1,3000,2147483648,268435456,6.05559515953064
1,3000,2147483648,536870912,6.03963565826416
1,3000,2147483648,1073741824,6.024146318435669
