iomode,bandwidth,total_size,block_size,latency
1,13000,4294967296,131072,15.923917531967163
1,13000,4294967296,262144,9.034789323806763
1,13000,4294967296,524288,6.849064826965332
1,13000,4294967296,1048576,5.317028522491455
1,13000,4294967296,2097152,8.762677907943726
1,13000,4294967296,4194304,4.2704079151153564
1,13000,4294967296,8388608,3.7100350856781006
1,13000,4294967296,16777216,4.703465700149536
1,13000,4294967296,33554432,3.8464083671569824
1,13000,4294967296,67108864,3.5597424507141113
1,13000,4294967296,134217728,3.430044174194336
1,13000,4294967296,268435456,3.3688175678253174
1,13000,4294967296,536870912,6.604639053344727
1,13000,4294967296,1073741824,3.4787750244140625
