iomode,bandwidth,total_size,block_size,latency
1,11000,4294967296,131072,35.62232756614685
1,11000,4294967296,262144,11.489257097244263
1,11000,4294967296,524288,12.684408187866211
1,11000,4294967296,1048576,7.8083555698394775
1,11000,4294967296,2097152,14.539462089538574
1,11000,4294967296,4194304,4.61672568321228
1,11000,4294967296,8388608,9.198274374008179
1,11000,4294967296,16777216,5.956423997879028
1,11000,4294967296,33554432,4.105220794677734
1,11000,4294967296,67108864,3.928656578063965
1,11000,4294967296,134217728,7.537980556488037
1,11000,4294967296,268435456,7.404637336730957
1,11000,4294967296,536870912,9.52675747871399
1,11000,4294967296,1073741824,6.5858683586120605
