iomode,bandwidth,total_size,block_size,latency
1,3000,2147483648,131072,10.375150442123413
1,3000,2147483648,262144,8.648246049880981
1,3000,2147483648,524288,13.59633183479309
1,3000,2147483648,1048576,7.179501056671143
1,3000,2147483648,2097152,7.10096549987793
1,3000,2147483648,4194304,6.5552659034729
1,3000,2147483648,8388608,6.282134294509888
1,3000,2147483648,16777216,6.164738893508911
1,3000,2147483648,33554432,6.989546298980713
1,3000,2147483648,67108864,7.185531854629517
1,3000,2147483648,134217728,7.628764390945435
1,3000,2147483648,268435456,6.078450918197632
1,3000,2147483648,536870912,6.046933889389038
1,3000,2147483648,1073741824,6.031489610671997
