iomode,bandwidth,total_size,block_size,latency
1,15000,4294967296,131072,16.392518997192383
1,15000,4294967296,262144,9.172744035720825
1,15000,4294967296,524288,6.590386152267456
1,15000,4294967296,1048576,5.369053363800049
1,15000,4294967296,2097152,4.897326231002808
1,15000,4294967296,4194304,4.266343116760254
1,15000,4294967296,8388608,3.5904428958892822
1,15000,4294967296,16777216,3.2456319332122803
1,15000,4294967296,33554432,3.548156976699829
1,15000,4294967296,67108864,3.3205220699310303
1,15000,4294967296,134217728,3.302661895751953
1,15000,4294967296,268435456,3.277888298034668
1,15000,4294967296,536870912,3.2414371967315674
1,15000,4294967296,1073741824,3.246859550476074
