iomode,bandwidth,total_size,block_size,latency
1,13000,8589934592,131072,29.91206979751587
1,13000,8589934592,262144,20.814144372940063
1,13000,8589934592,524288,14.021034002304077
1,13000,8589934592,1048576,12.287343502044678
1,13000,8589934592,2097152,12.342492818832397
1,13000,8589934592,4194304,9.040282487869263
1,13000,8589934592,8388608,8.543325901031494
1,13000,8589934592,16777216,7.245441436767578
1,13000,8589934592,33554432,7.788053512573242
1,13000,8589934592,67108864,6.856633424758911
1,13000,8589934592,134217728,7.174611568450928
1,13000,8589934592,268435456,7.387553691864014
1,13000,8589934592,536870912,7.357913494110107
1,13000,8589934592,1073741824,8.410180568695068
