iomode,bandwidth,total_size,block_size,latency
1,9000,2147483648,131072,11.477086544036865
1,9000,2147483648,262144,4.925616264343262
1,9000,2147483648,524288,3.930535078048706
1,9000,2147483648,1048576,8.302626609802246
1,9000,2147483648,2097152,3.0826241970062256
1,9000,2147483648,4194304,2.556051731109619
1,9000,2147483648,8388608,5.5268378257751465
1,9000,2147483648,16777216,3.579503297805786
1,9000,2147483648,33554432,2.2020986080169678
1,9000,2147483648,67108864,3.2613437175750732
1,9000,2147483648,134217728,2.149935722351074
1,9000,2147483648,268435456,3.30151629447937
1,9000,2147483648,536870912,5.335831165313721
1,9000,2147483648,1073741824,2.0880649089813232
