iomode,bandwidth,total_size,block_size,latency
1,11000,8589934592,131072,38.50685954093933
1,11000,8589934592,262144,23.22085428237915
1,11000,8589934592,524288,16.486298084259033
1,11000,8589934592,1048576,13.554496049880981
1,11000,8589934592,2097152,11.656906604766846
1,11000,8589934592,4194304,12.119780778884888
1,11000,8589934592,8388608,9.40620732307434
1,11000,8589934592,16777216,7.823207378387451
1,11000,8589934592,33554432,8.669200420379639
1,11000,8589934592,67108864,10.691920757293701
1,11000,8589934592,134217728,9.57245922088623
1,11000,8589934592,268435456,10.533845901489258
1,11000,8589934592,536870912,7.3511269092559814
1,11000,8589934592,1073741824,8.63210391998291
