iomode,bandwidth,total_size,block_size,latency
1,3000,8589934592,131072,59.18666076660156
1,3000,8589934592,262144,39.12662672996521
1,3000,8589934592,524288,43.319841623306274
1,3000,8589934592,1048576,40.738767862319946
1,3000,8589934592,2097152,39.93793439865112
1,3000,8589934592,4194304,37.88014602661133
1,3000,8589934592,8388608,31.778838634490967
1,3000,8589934592,16777216,29.76745295524597
1,3000,8589934592,33554432,31.790437936782837
1,3000,8589934592,67108864,24.465916633605957
1,3000,8589934592,134217728,24.350960731506348
1,3000,8589934592,268435456,24.283613443374634
1,3000,8589934592,536870912,24.259331703186035
1,3000,8589934592,1073741824,24.192434310913086
