iomode,bandwidth,total_size,block_size,latency
1,5000,8589934592,131072,40.21149039268494
1,5000,8589934592,262144,29.32691502571106
1,5000,8589934592,524288,28.443288564682007
1,5000,8589934592,1048576,25.092517614364624
1,5000,8589934592,2097152,26.00840425491333
1,5000,8589934592,4194304,22.44789743423462
1,5000,8589934592,8388608,20.50042414665222
1,5000,8589934592,16777216,20.670039415359497
1,5000,8589934592,33554432,20.199347496032715
1,5000,8589934592,67108864,15.612226963043213
1,5000,8589934592,134217728,15.903822898864746
1,5000,8589934592,268435456,18.224424123764038
1,5000,8589934592,536870912,14.746175765991211
1,5000,8589934592,1073741824,16.231223106384277
