iomode,bandwidth,total_size,block_size,latency
1,1000,2147483648,131072,98.02891898155212
1,1000,2147483648,262144,56.09645867347717
1,1000,2147483648,524288,28.51819372177124
1,1000,2147483648,1048576,32.645416259765625
1,1000,2147483648,2097152,22.117955923080444
1,1000,2147483648,4194304,27.072381496429443
1,1000,2147483648,8388608,23.902958393096924
1,1000,2147483648,16777216,22.998610734939575
1,1000,2147483648,33554432,19.244681358337402
1,1000,2147483648,67108864,24.7295401096344
1,1000,2147483648,134217728,24.748839139938354
1,1000,2147483648,268435456,24.8656485080719
1,1000,2147483648,536870912,24.69619369506836
1,1000,2147483648,1073741824,18.01642942428589
