iomode,bandwidth,total_size,block_size,latency
1,1000,4294967296,131072,277.92196822166443
1,1000,4294967296,262144,95.03376078605652
1,1000,4294967296,524288,39.367552518844604
1,1000,4294967296,1048576,45.72568202018738
1,1000,4294967296,2097152,55.64414405822754
1,1000,4294967296,4194304,44.30681848526001
1,1000,4294967296,8388608,39.73312330245972
1,1000,4294967296,16777216,44.46924591064453
1,1000,4294967296,33554432,55.60545015335083
1,1000,4294967296,67108864,59.245248556137085
1,1000,4294967296,134217728,56.29075789451599
1,1000,4294967296,268435456,54.192456007003784
1,1000,4294967296,536870912,40.917330503463745
1,1000,4294967296,1073741824,42.89556097984314
