iomode,bandwidth,total_size,block_size,latency
1,17000,4294967296,131072,20.97690510749817
1,17000,4294967296,262144,8.109471559524536
1,17000,4294967296,524288,6.632967233657837
1,17000,4294967296,1048576,4.9606969356536865
1,17000,4294967296,2097152,4.639724493026733
1,17000,4294967296,4194304,3.9794304370880127
1,17000,4294967296,8388608,3.2668795585632324
1,17000,4294967296,16777216,5.165237188339233
1,17000,4294967296,33554432,3.757417678833008
1,17000,4294967296,67108864,3.5078048706054688
1,17000,4294967296,134217728,4.0600152015686035
1,17000,4294967296,268435456,3.582170009613037
1,17000,4294967296,536870912,3.754450798034668
1,17000,4294967296,1073741824,3.525418519973755
