iomode,bandwidth,total_size,block_size,latency
1,2000,4294967296,131072,58.35891366004944
1,2000,4294967296,157286,63.84943461418152
1,2000,4294967296,188743,42.59937310218811
1,2000,4294967296,226492,39.78206205368042
1,2000,4294967296,271790,37.62332057952881
1,2000,4294967296,326149,34.53401827812195
1,2000,4294967296,391378,32.395798444747925
1,2000,4294967296,469654,29.38731098175049
1,2000,4294967296,563585,26.752317190170288
1,2000,4294967296,676302,26.968923091888428
1,2000,4294967296,811563,25.3028404712677
1,2000,4294967296,973875,27.738976001739502
1,2000,4294967296,1168651,24.80214285850525
1,2000,4294967296,1402381,25.006635665893555
1,2000,4294967296,1682857,24.93666100502014
1,2000,4294967296,2019429,28.505693197250366
1,2000,4294967296,2423314,25.07224988937378
1,2000,4294967296,2907977,22.741304636001587
1,2000,4294967296,3489573,21.62042474746704
1,2000,4294967296,4187488,21.621306896209717
1,2000,4294967296,5024985,20.606377124786377
1,2000,4294967296,6029983,25.980636835098267
1,2000,4294967296,7235979,19.89700984954834
1,2000,4294967296,8683175,19.53148365020752
1,2000,4294967296,10419810,19.42502760887146
1,2000,4294967296,12503772,19.109891414642334
1,2000,4294967296,15004527,26.601906061172485
1,2000,4294967296,18005432,18.631783723831177
1,2000,4294967296,21606519,18.596582412719727
1,2000,4294967296,25927823,18.44249677658081
1,2000,4294967296,31113388,18.457952976226807
1,2000,4294967296,37336065,25.436142921447754
1,2000,4294967296,44803279,18.468095302581787
1,2000,4294967296,53763934,18.31263041496277
1,2000,4294967296,64516721,18.3139386177063
1,2000,4294967296,77420066,27.438445329666138
1,2000,4294967296,92904079,18.333999395370483
1,2000,4294967296,111484895,18.116032123565674
1,2000,4294967296,133781874,30.856173038482666
1,2000,4294967296,160538249,17.89607572555542
1,2000,4294967296,192645898,18.084774017333984
1,2000,4294967296,231175078,19.709179878234863
1,2000,4294967296,277410094,17.705922842025757
1,2000,4294967296,332892113,16.994479656219482
1,2000,4294967296,399470536,29.61877989768982
1,2000,4294967296,479364643,16.274140119552612
1,2000,4294967296,575237571,17.065165281295776
1,2000,4294967296,690285086,19.440431594848633
1,2000,4294967296,828342103,17.53239917755127
1,2000,4294967296,994010524,16.81191372871399
