iomode,bandwidth,total_size,block_size,latency
0,10000,4294967296,131072,1.2604265213012695
0,10000,4294967296,157286,1.1719493865966797
0,10000,4294967296,188743,1.0668528079986572
0,10000,4294967296,226492,0.9910290241241455
0,10000,4294967296,271790,1.193777084350586
0,10000,4294967296,326149,0.9438321590423584
0,10000,4294967296,391378,0.908313512802124
0,10000,4294967296,469654,0.8763525485992432
0,10000,4294967296,563585,1.2545278072357178
0,10000,4294967296,676302,0.8139872550964355
0,10000,4294967296,811563,1.0273191928863525
0,10000,4294967296,973875,0.8115768432617188
0,10000,4294967296,1168651,1.1665403842926025
0,10000,4294967296,1402381,1.4229075908660889
0,10000,4294967296,1682857,3.0772218704223633
0,10000,4294967296,2019429,1.3313090801239014
0,10000,4294967296,2423314,2.4878289699554443
0,10000,4294967296,2907977,1.6101174354553223
0,10000,4294967296,3489573,8.970619916915894
0,10000,4294967296,4187488,2.5171310901641846
0,10000,4294967296,5024985,4.375656843185425
0,10000,4294967296,6029983,4.929244041442871
0,10000,4294967296,7235979,4.667016506195068
0,10000,4294967296,8683175,7.9189369678497314
0,10000,4294967296,10419810,11.781322956085205
0,10000,4294967296,12503772,10.075625658035278
0,10000,4294967296,15004527,10.303750276565552
0,10000,4294967296,18005432,11.62343692779541
0,10000,4294967296,21606519,11.623042583465576
0,10000,4294967296,25927823,11.38378620147705
0,10000,4294967296,31113388,12.09667444229126
0,10000,4294967296,37336065,12.046613931655884
0,10000,4294967296,44803279,12.121989488601685
0,10000,4294967296,53763934,11.822252035140991
0,10000,4294967296,64516721,11.928470134735107
0,10000,4294967296,77420066,11.817055702209473
0,10000,4294967296,92904079,11.920145750045776
0,10000,4294967296,111484895,11.819184303283691
0,10000,4294967296,133781874,11.715302467346191
0,10000,4294967296,160538249,11.502256155014038
0,10000,4294967296,192645898,11.535138607025146
0,10000,4294967296,231175078,11.09203577041626
0,10000,4294967296,277410094,11.307608366012573
0,10000,4294967296,332892113,10.822008609771729
0,10000,4294967296,399470536,10.871004819869995
0,10000,4294967296,479364643,10.27761173248291
0,10000,4294967296,575237571,10.83639907836914
0,10000,4294967296,690285086,11.167263507843018
0,10000,4294967296,828342103,11.054607152938843
0,10000,4294967296,994010524,10.482615232467651
