iomode,bandwidth,total_size,block_size,latency
1,10000,4294967296,131072,55.592820167541504
1,10000,4294967296,157286,49.07858085632324
1,10000,4294967296,188743,40.10381579399109
1,10000,4294967296,226492,34.092694997787476
1,10000,4294967296,271790,28.150968313217163
1,10000,4294967296,326149,23.05731463432312
1,10000,4294967296,391378,19.12712335586548
1,10000,4294967296,469654,16.899881601333618
1,10000,4294967296,563585,15.007457494735718
1,10000,4294967296,676302,13.2847580909729
1,10000,4294967296,811563,10.971339225769043
1,10000,4294967296,973875,9.927173614501953
1,10000,4294967296,1168651,10.078731060028076
1,10000,4294967296,1402381,9.936276197433472
1,10000,4294967296,1682857,9.37112045288086
1,10000,4294967296,2019429,9.706002950668335
1,10000,4294967296,2423314,8.33322811126709
1,10000,4294967296,2907977,7.539983510971069
1,10000,4294967296,3489573,6.626103401184082
1,10000,4294967296,4187488,6.801856756210327
1,10000,4294967296,5024985,6.14548659324646
1,10000,4294967296,6029983,5.796180963516235
1,10000,4294967296,7235979,6.365588188171387
1,10000,4294967296,8683175,5.152301549911499
1,10000,4294967296,10419810,5.134439945220947
1,10000,4294967296,12503772,4.856180906295776
1,10000,4294967296,15004527,6.196916818618774
1,10000,4294967296,18005432,6.1822803020477295
1,10000,4294967296,21606519,4.481695175170898
1,10000,4294967296,25927823,4.573967456817627
1,10000,4294967296,31113388,4.618402481079102
1,10000,4294967296,37336065,6.568876504898071
1,10000,4294967296,44803279,6.362336874008179
1,10000,4294967296,53763934,6.302335262298584
1,10000,4294967296,64516721,6.126225471496582
1,10000,4294967296,77420066,6.050325155258179
1,10000,4294967296,92904079,5.001817226409912
1,10000,4294967296,111484895,5.838657379150391
1,10000,4294967296,133781874,5.596871614456177
1,10000,4294967296,160538249,4.678008079528809
1,10000,4294967296,192645898,6.645531177520752
1,10000,4294967296,231175078,4.723562240600586
1,10000,4294967296,277410094,5.834766626358032
1,10000,4294967296,332892113,4.473663330078125
1,10000,4294967296,399470536,4.477684736251831
1,10000,4294967296,479364643,6.113877534866333
1,10000,4294967296,575237571,4.747524261474609
1,10000,4294967296,690285086,4.947092056274414
1,10000,4294967296,828342103,5.045421600341797
1,10000,4294967296,994010524,4.941388130187988
