threadpool_size,block_size,batch_completion_time
4,240,0.8246271826218867
4,180,0.7859960921668252
8,240,0.7934101513330487
4,20,0.8119076061625725
2,40,0.8023314754011132
4,260,0.7839950811171877
8,200,0.7992541517900384
4,160,0.8502645172149297
4,220,0.814103176471273
1,40,0.8485609976199304
