iomode,bandwidth,total_size,block_size,latency
1,6000,1073741824,131072,7.511468172073364
1,6000,1073741824,262144,5.620280742645264
1,6000,1073741824,524288,4.6308324337005615
1,6000,1073741824,1048576,3.4358179569244385
1,6000,1073741824,2097152,3.1198740005493164
1,6000,1073741824,4194304,2.51497483253479
1,6000,1073741824,8388608,2.0750977993011475
1,6000,1073741824,16777216,1.9146485328674316
1,6000,1073741824,33554432,2.1130452156066895
1,6000,1073741824,67108864,2.116818904876709
1,6000,1073741824,134217728,1.8072707653045654
1,6000,1073741824,268435456,1.8044660091400146
1,6000,1073741824,536870912,2.0281293392181396
1,6000,1073741824,1073741824,2.4253392219543457
