iomode,bandwidth,total_size,block_size,latency
1,8000,2147483648,131072,19.18228816986084
1,8000,2147483648,262144,9.862055540084839
1,8000,2147483648,524288,6.772318601608276
1,8000,2147483648,1048576,5.394775867462158
1,8000,2147483648,2097152,4.905341148376465
1,8000,2147483648,4194304,3.8210949897766113
1,8000,2147483648,8388608,2.9971110820770264
1,8000,2147483648,16777216,2.6814146041870117
1,8000,2147483648,33554432,2.882899045944214
1,8000,2147483648,67108864,3.969341516494751
1,8000,2147483648,134217728,3.787069797515869
1,8000,2147483648,268435456,2.771115303039551
1,8000,2147483648,536870912,2.6442182064056396
1,8000,2147483648,1073741824,2.6118876934051514
