iomode,bandwidth,total_size,block_size,latency
1,7000,2147483648,131072,28.31827211380005
1,7000,2147483648,262144,26.459644317626953
1,7000,2147483648,524288,6.072328567504883
1,7000,2147483648,1048576,6.922058343887329
1,7000,2147483648,2097152,5.456031799316406
1,7000,2147483648,4194304,10.153183221817017
1,7000,2147483648,8388608,3.4162909984588623
1,7000,2147483648,16777216,2.9845094680786133
1,7000,2147483648,33554432,3.269383192062378
1,7000,2147483648,67108864,2.9503798484802246
1,7000,2147483648,134217728,3.4518964290618896
1,7000,2147483648,268435456,2.924771308898926
1,7000,2147483648,536870912,3.2203731536865234
1,7000,2147483648,1073741824,2.8021655082702637
