iomode,bandwidth,total_size,block_size,latency
1,10000,8589934592,131072,129.3953378200531
1,10000,8589934592,262144,66.81421136856079
1,10000,8589934592,524288,31.55775761604309
1,10000,8589934592,1048576,26.763214588165283
1,10000,8589934592,2097152,20.84439754486084
1,10000,8589934592,4194304,12.108596086502075
1,10000,8589934592,8388608,10.47325587272644
1,10000,8589934592,16777216,16.688660621643066
1,10000,8589934592,33554432,12.57462763786316
1,10000,8589934592,67108864,25.485882997512817
1,10000,8589934592,134217728,17.202327251434326
1,10000,8589934592,268435456,14.906303644180298
1,10000,8589934592,536870912,12.423451662063599
1,10000,8589934592,1073741824,33.42768692970276
