iomode,bandwidth,total_size,block_size,latency
1,1000,4294967296,131072,177.2439534664154
1,1000,4294967296,262144,199.33778309822083
1,1000,4294967296,524288,104.08537006378174
1,1000,4294967296,1048576,63.90567898750305
1,1000,4294967296,2097152,69.20427370071411
1,1000,4294967296,4194304,63.543561935424805
1,1000,4294967296,8388608,60.353185176849365
1,1000,4294967296,16777216,63.249267578125
1,1000,4294967296,33554432,58.57365155220032
1,1000,4294967296,67108864,36.81326150894165
1,1000,4294967296,134217728,43.324244022369385
1,1000,4294967296,268435456,36.37410283088684
1,1000,4294967296,536870912,36.26121139526367
1,1000,4294967296,1073741824,38.128703355789185
