iomode,bandwidth,total_size,block_size,latency
1,2000,8589934592,131072,143.02004051208496
1,2000,8589934592,262144,94.00470781326294
1,2000,8589934592,524288,76.48015761375427
1,2000,8589934592,1048576,53.42911410331726
1,2000,8589934592,2097152,64.54305386543274
1,2000,8589934592,4194304,58.076488971710205
1,2000,8589934592,8388608,48.313660860061646
1,2000,8589934592,16777216,51.66076898574829
1,2000,8589934592,33554432,50.62504053115845
1,2000,8589934592,67108864,41.194830894470215
1,2000,8589934592,134217728,41.75611138343811
1,2000,8589934592,268435456,45.497156858444214
1,2000,8589934592,536870912,36.494335412979126
1,2000,8589934592,1073741824,36.3330774307251
