iomode,bandwidth,total_size,block_size,latency
0,10000,8589934592,131072,2.742640733718872
0,10000,8589934592,262144,2.009066343307495
0,10000,8589934592,524288,1.7107212543487549
0,10000,8589934592,1048576,1.6035711765289307
0,10000,8589934592,2097152,1.8247509002685547
0,10000,8589934592,4194304,2.8571059703826904
0,10000,8589934592,8388608,7.367196083068848
0,10000,8589934592,16777216,20.93645977973938
0,10000,8589934592,33554432,23.639389991760254
0,10000,8589934592,67108864,24.47821569442749
0,10000,8589934592,134217728,24.988647937774658
0,10000,8589934592,268435456,23.14680504798889
0,10000,8589934592,536870912,22.776209592819214
0,10000,8589934592,1073741824,22.84615468978882
