iomode,bandwidth,total_size,block_size,latency
1,7000,4294967296,131072,61.162822008132935
1,7000,4294967296,262144,34.78678584098816
1,7000,4294967296,524288,15.661319732666016
1,7000,4294967296,1048576,11.1479332447052
1,7000,4294967296,2097152,10.944471597671509
1,7000,4294967296,4194304,8.874314308166504
1,7000,4294967296,8388608,7.602050542831421
1,7000,4294967296,16777216,7.5954601764678955
1,7000,4294967296,33554432,6.9017956256866455
1,7000,4294967296,67108864,7.0732808113098145
1,7000,4294967296,134217728,6.859158039093018
1,7000,4294967296,268435456,10.103765964508057
1,7000,4294967296,536870912,6.623942613601685
1,7000,4294967296,1073741824,6.779189825057983
