iomode,bandwidth,total_size,block_size,latency
1,9000,2147483648,131072,19.96951699256897
1,9000,2147483648,262144,9.751857280731201
1,9000,2147483648,524288,5.87449049949646
1,9000,2147483648,1048576,5.570394515991211
1,9000,2147483648,2097152,5.128983020782471
1,9000,2147483648,4194304,3.6323940753936768
1,9000,2147483648,8388608,2.8716514110565186
1,9000,2147483648,16777216,2.5436134338378906
1,9000,2147483648,33554432,2.7648870944976807
1,9000,2147483648,67108864,3.3468527793884277
1,9000,2147483648,134217728,2.595573663711548
1,9000,2147483648,268435456,2.713559627532959
1,9000,2147483648,536870912,2.5451762676239014
1,9000,2147483648,1073741824,2.531358480453491
