iomode,bandwidth,total_size,block_size,latency
1,4000,4294967296,131072,56.0608274936676
1,4000,4294967296,262144,29.716552734375
1,4000,4294967296,524288,19.000551223754883
1,4000,4294967296,1048576,15.711113214492798
1,4000,4294967296,2097152,14.101045608520508
1,4000,4294967296,4194304,11.730384111404419
1,4000,4294967296,8388608,10.56838607788086
1,4000,4294967296,16777216,9.886768341064453
1,4000,4294967296,33554432,9.737446784973145
1,4000,4294967296,67108864,9.527148008346558
1,4000,4294967296,134217728,11.592334985733032
1,4000,4294967296,268435456,9.804715871810913
1,4000,4294967296,536870912,9.431785345077515
1,4000,4294967296,1073741824,13.642159700393677
