iomode,bandwidth,total_size,block_size,latency
1,5000,1073741824,131072,9.845767974853516
1,5000,1073741824,262144,5.342440366744995
1,5000,1073741824,524288,4.160684585571289
1,5000,1073741824,1048576,3.295818567276001
1,5000,1073741824,2097152,3.149040937423706
1,5000,1073741824,4194304,2.5577924251556396
1,5000,1073741824,8388608,2.204054117202759
1,5000,1073741824,16777216,2.221364974975586
1,5000,1073741824,33554432,2.429466962814331
1,5000,1073741824,67108864,2.372164249420166
1,5000,1073741824,134217728,1.9045588970184326
1,5000,1073741824,268435456,1.8844707012176514
1,5000,1073741824,536870912,1.8684427738189697
1,5000,1073741824,1073741824,1.8343191146850586
