iomode,bandwidth,total_size,block_size,latency
1,5000,8589934592,131072,35.51805520057678
1,5000,8589934592,262144,32.09335255622864
1,5000,8589934592,524288,27.913511037826538
1,5000,8589934592,1048576,23.871522903442383
1,5000,8589934592,2097152,19.121575593948364
1,5000,8589934592,4194304,17.18661141395569
1,5000,8589934592,8388608,15.534125328063965
1,5000,8589934592,16777216,15.023167371749878
1,5000,8589934592,33554432,15.126444816589355
1,5000,8589934592,67108864,14.911554098129272
1,5000,8589934592,134217728,14.736513614654541
1,5000,8589934592,268435456,14.681113719940186
1,5000,8589934592,536870912,14.861653566360474
1,5000,8589934592,1073741824,14.62381625175476
