iomode,bandwidth,total_size,block_size,latency
1,3000,2147483648,131072,10.588857650756836
1,3000,2147483648,262144,8.775644302368164
1,3000,2147483648,524288,7.8677332401275635
1,3000,2147483648,1048576,7.120129585266113
1,3000,2147483648,2097152,6.902815580368042
1,3000,2147483648,4194304,6.51391863822937
1,3000,2147483648,8388608,6.294949769973755
1,3000,2147483648,16777216,6.155553817749023
1,3000,2147483648,33554432,6.169495344161987
1,3000,2147483648,67108864,6.711214303970337
1,3000,2147483648,134217728,6.610508441925049
1,3000,2147483648,268435456,6.573998689651489
1,3000,2147483648,536870912,6.572734832763672
1,3000,2147483648,1073741824,6.725049257278442
