iomode,bandwidth,total_size,block_size,latency
1,9000,1073741824,131072,8.295537948608398
1,9000,1073741824,262144,2.5564451217651367
1,9000,1073741824,524288,1.7904412746429443
1,9000,1073741824,1048576,1.6545689105987549
1,9000,1073741824,2097152,1.6279098987579346
1,9000,1073741824,4194304,1.5855281352996826
1,9000,1073741824,8388608,1.4228591918945312
1,9000,1073741824,16777216,1.103698968887329
1,9000,1073741824,33554432,1.1227219104766846
1,9000,1073741824,67108864,1.1118206977844238
1,9000,1073741824,134217728,1.523106575012207
1,9000,1073741824,268435456,1.4094200134277344
1,9000,1073741824,536870912,1.486407995223999
1,9000,1073741824,1073741824,1.5448634624481201
