iomode,bandwidth,total_size,block_size,latency
1,3000,1073741824,131072,10.576508283615112
1,3000,1073741824,262144,6.495357275009155
1,3000,1073741824,524288,5.23175311088562
1,3000,1073741824,1048576,5.932019948959351
1,3000,1073741824,2097152,4.80797553062439
1,3000,1073741824,4194304,3.6009504795074463
1,3000,1073741824,8388608,4.3952226638793945
1,3000,1073741824,16777216,4.124264240264893
1,3000,1073741824,33554432,3.08339262008667
1,3000,1073741824,67108864,4.525689601898193
1,3000,1073741824,134217728,3.054943799972534
1,3000,1073741824,268435456,3.7411398887634277
1,3000,1073741824,536870912,3.0761020183563232
1,3000,1073741824,1073741824,4.894625902175903
