iomode,bandwidth,total_size,block_size,latency
1,1000,2147483648,131072,40.12169861793518
1,1000,2147483648,262144,21.226035356521606
1,1000,2147483648,524288,24.41590666770935
1,1000,2147483648,1048576,19.310879468917847
1,1000,2147483648,2097152,21.906280517578125
1,1000,2147483648,4194304,21.3700168132782
1,1000,2147483648,8388608,18.48723316192627
1,1000,2147483648,16777216,23.142999410629272
1,1000,2147483648,33554432,27.736350536346436
1,1000,2147483648,67108864,26.51047921180725
1,1000,2147483648,134217728,27.57439088821411
1,1000,2147483648,268435456,29.508728981018066
1,1000,2147483648,536870912,18.022255659103394
1,1000,2147483648,1073741824,21.055793046951294
