iomode,bandwidth,total_size,block_size,latency
1,5000,4294967296,131072,22.471728324890137
1,5000,4294967296,262144,16.238279104232788
1,5000,4294967296,524288,14.562657356262207
1,5000,4294967296,1048576,10.260128259658813
1,5000,4294967296,2097152,12.6613929271698
1,5000,4294967296,4194304,11.645281076431274
1,5000,4294967296,8388608,9.49707555770874
1,5000,4294967296,16777216,7.535855293273926
1,5000,4294967296,33554432,7.570305347442627
1,5000,4294967296,67108864,7.502772331237793
1,5000,4294967296,134217728,7.9571452140808105
1,5000,4294967296,268435456,10.134544372558594
1,5000,4294967296,536870912,8.352810859680176
1,5000,4294967296,1073741824,7.8519041538238525
