iomode,bandwidth,total_size,block_size,latency
1,3000,4294967296,131072,25.99641180038452
1,3000,4294967296,262144,20.37467312812805
1,3000,4294967296,524288,26.063406944274902
1,3000,4294967296,1048576,20.66424822807312
1,3000,4294967296,2097152,25.341997861862183
1,3000,4294967296,4194304,18.160488843917847
1,3000,4294967296,8388608,15.67179799079895
1,3000,4294967296,16777216,17.311623334884644
1,3000,4294967296,33554432,14.423903942108154
1,3000,4294967296,67108864,16.219130992889404
1,3000,4294967296,134217728,16.346659421920776
1,3000,4294967296,268435456,16.56586742401123
1,3000,4294967296,536870912,18.02812433242798
1,3000,4294967296,1073741824,12.885628461837769
