iomode,bandwidth,total_size,block_size,latency
1,17000,2147483648,131072,6.106731414794922
1,17000,2147483648,262144,4.020239353179932
1,17000,2147483648,524288,3.0005950927734375
1,17000,2147483648,1048576,2.606236219406128
1,17000,2147483648,2097152,2.435628652572632
1,17000,2147483648,4194304,1.9415433406829834
1,17000,2147483648,8388608,1.7556190490722656
1,17000,2147483648,16777216,2.698023796081543
1,17000,2147483648,33554432,1.936147928237915
1,17000,2147483648,67108864,4.037843942642212
1,17000,2147483648,134217728,1.5992016792297363
1,17000,2147483648,268435456,1.7072229385375977
1,17000,2147483648,536870912,1.742248296737671
1,17000,2147483648,1073741824,1.7052931785583496
