iomode,bandwidth,total_size,block_size,latency
1,15000,4294967296,131072,14.426305055618286
1,15000,4294967296,262144,9.422286987304688
1,15000,4294967296,524288,7.560680389404297
1,15000,4294967296,1048576,5.408575057983398
1,15000,4294967296,2097152,5.193277835845947
1,15000,4294967296,4194304,4.0841591358184814
1,15000,4294967296,8388608,3.5600364208221436
1,15000,4294967296,16777216,3.2412800788879395
1,15000,4294967296,33554432,3.632660388946533
1,15000,4294967296,67108864,3.5638930797576904
1,15000,4294967296,134217728,3.6854989528656006
1,15000,4294967296,268435456,3.721356153488159
1,15000,4294967296,536870912,3.4409875869750977
1,15000,4294967296,1073741824,3.5125553607940674
