iomode,bandwidth,total_size,block_size,latency
1,5000,1073741824,131072,21.40311622619629
1,5000,1073741824,262144,5.664153337478638
1,5000,1073741824,524288,7.216411113739014
1,5000,1073741824,1048576,11.080734252929688
1,5000,1073741824,2097152,8.089810371398926
1,5000,1073741824,4194304,2.0589818954467773
1,5000,1073741824,8388608,4.603945732116699
1,5000,1073741824,16777216,3.5771260261535645
1,5000,1073741824,33554432,3.645129442214966
1,5000,1073741824,67108864,2.2862913608551025
1,5000,1073741824,134217728,3.2850823402404785
1,5000,1073741824,268435456,2.582686185836792
1,5000,1073741824,536870912,3.221757173538208
1,5000,1073741824,1073741824,2.86361026763916
